TN	hand	digit	Corr	TargetX	TargetY	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime	BN	TrueForce
101	2	2	1	0.7	0	0	-0.218005703	0.004864999	-0.027842191	0.65356394	0.015048168	-0.085540764	8883.623758	13884.77649	0.071225474	1691044.979	1710683.644	2	2.15
102	2	2	1	0.1	0	0	-0.019236261	0.001116945	-0.001560304	0.057579305	0.003415573	-0.004360472	17.10383518	5968.27538	0.068475062	1710945.4	1721667.573	2	0.2
103	2	2	1	0.5	0	0	-0.151642731	-0.001067431	-0.017838354	0.454021854	-0.002036998	-0.053469284	26.75961421	6844.765429	0.069006639	1721928.986	1734084.869	2	1.55
104	2	2	1	0	-0.1	0	-0.004215515	-0.017937347	0.000323323	0.012549438	-0.053650194	0.000420645	16.72968194	4701.637595	0.067830968	1734347.659	1743885.361	2	0.3
105	2	2	1	0.64	-0.64	0	-0.206478223	-0.201299225	-0.010624399	0.619013868	-0.602958967	-0.030637217	16.07181407	18435.0257	0.067780426	1744147.264	1767719.993	2	2.7
106	2	2	1	-0.64	0.64	0	0.202327565	0.202544698	0.025708835	-0.60717691	0.607439878	0.076165187	16.65930029	16451.50267	0.067782335	1767982.173	1790171.807	2	2.5
107	2	2	1	0.9	0	0	-0.283871521	-0.00376398	-0.04402755	0.850222685	-0.010029538	-0.132906638	2883.573069	18584.83396	0.067582508	1790433.849	1814989.717	2	2.6
108	2	2	1	0.21	0.21	0	-0.058042812	0.059132416	-0.00685951	0.175358468	0.178109371	-0.02012076	16.46748294	8784.423556	0.067817577	1815249.667	1829190.395	2	0.55
109	2	2	1	-0.21	-0.21	0	0.066352301	-0.0538643	0.002204791	-0.19963955	-0.162434501	0.006889036	16.6191864	8251.118448	0.068278972	1829453.402	1842757.469	2	0.85
110	2	2	1	0.49	-0.49	0	-0.153626585	-0.159897624	-0.004578431	0.460588431	-0.480178412	-0.014147288	16.15094785	10450.79703	0.067484325	1843023.016	1859141.826	2	1.9
111	2	2	1	-0.9	0	0	0.288217873	0.003749392	-0.012560182	-0.864329927	0.011312915	-0.037222774	16.1181274	8767.844848	0.066887338	1859404.317	1873975.899	2	2.95
112	2	2	1	-0.3	0	0	0.086582606	0.009399185	-0.001929862	-0.26013625	0.027744384	-0.006796681	16.7263999	8400.177303	0.067235723	1874238.341	1887693.91	2	0.8
113	2	2	1	-0.35	0.35	0	0.105399901	0.106608472	0.000416548	-0.315908379	0.318692492	0.000562989	15.63931337	17400.87237	0.067168663	1887956.11	1910661.338	2	1.4
114	2	2	1	-0.21	0.21	0	0.057669011	0.060402316	0.001409453	-0.173395466	0.181012733	0.003175486	7883.607348	9367.88416	0.067530406	1910924.068	1925345.534	2	0.7
115	2	2	1	0.64	-0.64	0	-0.204495831	-0.199219834	0.001203243	0.613875925	-0.598565842	0.002511078	14150.25607	22384.84103	0.068387554	1925609.213	1954047.205	2	2.1
116	2	2	1	0.35	-0.35	0	-0.102527241	-0.109693777	-0.004342481	0.308649909	-0.328142621	-0.012890112	16.14110172	13450.9976	0.068598268	1954312.604	1973114.563	2	1.35
117	2	2	1	0.7	0	0	-0.218294788	0.000304368	-0.020893095	0.654690148	0.001042582	-0.063274388	16.6552889	27469.01785	0.067330646	1973378.191	2006316.556	2	2.15
118	2	2	1	0.64	0.64	0	-0.207524797	0.199414967	-0.006034775	0.621570943	0.597694623	-0.017463447	17.10748189	17201.52309	0.067016752	2006577.213	2029967.954	2	2.55
119	2	2	1	0	-0.7	0	-0.004224179	-0.219095302	0.007280468	0.012381215	-0.657383013	0.023123163	16.20418993	14834.26799	0.067573492	2030231.051	2050885.748	2	1.9
120	2	2	1	0	0.3	0	-0.002575316	0.084658539	-0.00182063	0.007272777	0.254105093	-0.006331655	16.38907852	10867.83493	0.067829037	2051149.144	2067102.344	2	0.65
121	2	2	1	0.07	-0.07	0	-0.013273495	-0.012675311	0.000312566	0.039788117	-0.038058303	0.000937697	16.62793853	7401.534247	0.092313384	2067350.373	2081220.667	2	0.15
122	2	2	1	-0.49	-0.49	0	0.156055899	-0.148284101	-0.001434943	-0.467487941	-0.445467319	-0.003572396	16.73551671	7901.602441	0.067756043	2081484.23	2095404.867	2	1.85
123	2	2	1	-0.35	0.35	0	0.101745183	0.109937911	-0.000935637	-0.304944226	0.330493488	-0.004317556	16.50103275	14818.18924	0.066538029	2095669.082	2115922.454	2	1.35
124	2	2	1	-0.21	-0.21	0	0.059341543	-0.060521101	0.002186481	-0.178542536	-0.181822256	0.007566537	16.53239453	7500.63854	0.067478559	2116186.453	2128740.097	2	0.65
125	2	2	1	-0.49	0.49	0	0.149929679	0.156698537	0.002040742	-0.44965956	0.469707179	0.007175097	16.47149434	12101.19167	0.067234788	2129003.872	2147341.526	2	1.95
126	2	2	1	0	-0.5	0	0.005304002	-0.152794122	-0.000706691	-0.015232252	-0.456602057	-0.001753857	16.74864488	9318.365745	0.067582729	2147605.118	2162875.282	2	1.35
127	2	2	1	0	-0.9	0	0.006280923	-0.290063024	0.008397177	-0.01793643	-0.869476949	0.027434607	16.8259553	9901.146601	0.066466676	2163138.417	2179509.765	2	2.3
128	2	2	1	0.1	0	0	-0.023868406	-0.012774021	0.000756428	0.072608667	-0.03939025	0.003505264	16.45143739	11457.35674	0.06630526	2179775.245	2196343.629	2	0.15
129	2	2	1	0.07	0.07	0	-0.017852701	0.009802452	-0.000838445	0.05459392	0.030572649	-0.001828679	22.05972448	8883.831256	0.067855293	2196608.443	2210076.969	2	0.05
130	2	2	1	0.21	0.21	0	-0.059458331	0.057687537	-0.000807683	0.178374993	0.172350488	-0.00333859	16.24029243	9950.838235	0.067702492	2210328.541	2225328.136	2	0.7
131	2	2	1	0	0.3	0	0.007885651	0.086457531	-0.004687396	-0.023721693	0.259502071	-0.013970634	16.26290209	7534.174485	0.06613951	2225576.502	2238096.103	2	0.65
132	2	2	1	0.21	-0.21	0	-0.059930086	-0.058495631	0.003207645	0.179239981	-0.176101909	0.010538476	16.78438272	8467.870959	0.067325011	2238360.831	2253296.521	2	0.5
133	2	2	1	0.35	-0.35	0	-0.105450078	-0.107447122	0.00449868	0.316479712	-0.322276629	0.014320027	16.34531791	5884.116065	0.065982942	2253561.835	2265913.968	2	1
134	2	2	1	0	0.3	0	0.000730569	0.08547173	0.000748363	-0.001479583	0.256674146	0.001146441	16.6669584	7835.13153	0.066691844	2266181.814	2279198.252	2	0.75
135	2	2	1	-0.9	0	0	0.284495304	-0.003096089	-0.008859762	-0.853421174	-0.008705619	-0.027037057	16.39855998	9584.17609	0.067350026	2279463.333	2294598.982	2	2.55
136	2	2	1	-0.1	0	0	0.019737623	-0.00794336	0.000710391	-0.058694961	-0.024024297	0.004099588	16.44706134	3634.145968	0.06804675	2294847.459	2303249.776	2	0.2
137	2	2	1	0.49	0.49	0	-0.152453625	0.150605048	-0.002882826	0.457231397	0.451556189	-0.00924358	15.98648088	8717.331244	0.06797619	2303514.339	2317867.05	2	1.9
138	2	2	1	-0.07	-0.07	0	0.009679076	-0.016863598	0.003102548	-0.029263814	-0.052824275	0.010772511	16.53822928	4784.299568	0.066868231	2318132.262	2327684.378	2	0.2
139	2	2	1	-0.64	-0.64	0	0.208049713	-0.19919813	-3.78E-05	-0.624408094	-0.597723868	-0.002219112	16.17319284	6183.634115	0.067572434	2327950.478	2340265.923	2	2.55
140	2	2	1	-0.1	0	0	0.017540041	-0.000317494	0.000733036	-0.053332246	-0.001858822	0.002336439	16.79678157	9602.544607	0.066806752	2340503.052	2354949.968	2	0.2
141	2	2	1	0.1	0	0	-0.020311282	-0.007851119	-0.000384283	0.059800922	-0.024427327	-0.001290181	16.65237153	7684.061145	0.067449575	2355193.539	2367817.481	2	0.15
142	2	2	1	-0.1	0	0	0.019200277	-0.007183573	0.003027977	-0.057471354	-0.021421241	0.008946601	16.69029739	9584.184842	0.066611834	2368061.885	2382501.548	2	0.2
143	2	2	1	-0.35	-0.35	0	0.111811871	-0.101584195	-0.001435973	-0.335273766	-0.306014985	-0.003667041	15.82675466	5132.850289	0.067396865	2382729.987	2393068.818	2	1.4
144	2	2	1	0	0.7	0	0.001570325	0.216664483	0.004538888	-0.002995404	0.64853683	0.014349096	16.71582443	10420.27983	0.067242966	2393297.135	2409155.132	2	1.8
145	2	2	1	0.7	0	0	-0.220912372	0.010866635	-0.0151047	0.66264001	0.033344398	-0.046275418	16.63814933	18184.96116	0.067220924	2409421.242	2433840.79	2	1.9
146	2	2	1	0.49	0.49	0	-0.154688998	0.152332515	-0.012082757	0.464584903	0.456091206	-0.037026482	16.57323776	8418.231109	0.068360536	2434106.553	2448007.746	2	2
147	2	2	1	-0.49	-0.49	0	0.150925563	-0.156751633	0.00999263	-0.452194042	-0.469413298	0.030893431	16.20564862	5883.992441	0.067708903	2448274.043	2459424.745	2	1.7
148	2	2	1	0.35	0.35	0	-0.10890457	0.102370444	-0.00926762	0.327037404	0.307888195	-0.027619753	26.68595051	7944.961184	0.066470353	2459691.019	2473192.408	2	1.3
149	2	2	1	0.9	0	0	-0.286234937	-0.007493433	-0.044810338	0.857539517	-0.022933468	-0.134110575	16.66075899	12418.0134	0.119745395	2473458.607	2492226.719	2	3.05
150	2	2	1	-0.64	0.64	0	0.200903225	0.204009791	0.011471847	-0.603195214	0.612644388	0.033637331	16.77125454	11251.46124	0.065985227	2492493.248	2510027.774	2	2.35
151	2	2	1	-0.7	0	0	0.219033919	0.00362852	-0.008467308	-0.657134126	0.011500576	-0.025859693	16.1724635	19151.15353	0.068046594	2510293.888	2535595.633	2	2
152	2	2	1	0.5	0	0	-0.150511296	-0.005206091	-0.016677996	0.451728103	-0.015877226	-0.049438888	16.10426987	11550.92459	0.06752817	2535862.286	2552880.132	2	1.4
153	2	2	1	-0.7	0	0	0.220603893	0.004563658	-0.014808469	-0.661326141	0.013917558	-0.045157839	15.93797955	9867.824718	0.068509403	2553146.49	2568130.98	2	2.45
154	2	2	1	-0.21	0.21	0	0.055767452	0.064401513	0.000701984	-0.165748629	0.193010323	0.001831289	16.62757386	8451.669686	0.068019567	2568398.127	2582065.092	2	0.65
155	2	2	1	0.21	-0.21	0	-0.056037082	-0.06108739	0.001311574	0.168920478	-0.183424017	0.005170703	16.44450863	11034.55338	0.067554021	2582332.322	2598482.552	2	0.65
156	2	2	1	0.07	0.07	0	-0.013168921	0.012416228	0.001532334	0.038632793	0.037734222	0.004642779	16.76031436	5601.04143	0.066754762	2598745.994	2608816.525	2	0.15
157	2	2	1	-0.49	-0.49	0	0.15785788	-0.14959435	-0.008398306	-0.47221413	-0.448329879	-0.024874479	16.58235455	6500.893081	0.067171608	2609086.777	2620965.908	2	2.05
158	2	2	1	0	-0.9	0	0.000806793	-0.286033805	0.004354208	-0.002064318	-0.858069046	0.010956878	16.10499922	8501.08271	0.068343388	2621217.565	2635551.37	2	2.6
159	2	2	1	-0.21	-0.21	0	0.065582247	-0.054835465	0.00389202	-0.195290123	-0.164538763	0.014285351	16.84820028	4867.701095	0.067711451	2635818.38	2645635.702	2	0.8
160	2	2	1	0.9	0	0	-0.284729232	-0.002213772	-0.038282429	0.854058217	-0.007547657	-0.114206409	16.64289007	12601.00314	0.068098411	2645902.335	2664586.263	2	3.1
161	2	2	1	-0.3	0	0	0.08544269	0.000237159	0.004388472	-0.256489916	0.000743846	0.015637377	16.38616114	6517.406513	0.067597318	2664853.794	2676403.618	2	0.75
162	2	2	1	-0.07	0.07	0	0.011481408	0.013118592	0.000484276	-0.033602624	0.039032084	0.002505699	17.49439863	8002.165056	0.068449116	2676670.767	2689154.281	2	0.15
163	2	2	1	-0.3	0	0	0.084032916	0.004750887	-0.00023875	-0.250965824	0.01383186	0.000336622	16.27311289	8617.514747	0.068444263	2689422.125	2703039.219	2	0.75
164	2	2	1	0.49	0.49	0	-0.154100158	0.150703628	-0.002084688	0.461199918	0.4514635	-0.005796292	16.11557469	13017.17786	0.069693091	2703302.708	2721806.018	2	1.9
165	2	2	1	-0.07	0.07	0	0.009997536	0.014931293	0.002292988	-0.030413409	0.044567294	0.005551431	16.71691844	10434.68328	0.067798316	2722073.108	2736990.22	2	0.1
166	2	2	1	-0.64	0.64	0	0.200935961	0.203645852	0.005351247	-0.602257606	0.610969925	0.016511513	5817.136437	8467.813341	0.067788607	2737241.37	2751357.771	2	2.4
167	2	2	1	0.07	0.07	0	-0.011648013	0.013864704	0.002021492	0.034976408	0.042791775	0.004828496	4299.782437	4367.082247	0.068463318	2751629.674	2760474.896	2	0.05
168	2	2	1	-0.21	-0.21	0	0.065764772	-0.054287145	0.00348056	-0.197164838	-0.164803592	0.012181209	4532.999877	5583.797196	0.06776052	2760726.565	2771325.436	2	0.65
169	2	2	1	0.64	0.64	0	-0.199836609	0.208390621	-0.001863676	0.598603487	0.624912909	-0.006689677	6449.994384	9784.594587	0.069001617	2771573.07	2786626.364	2	2.6
170	2	2	1	-0.21	0.21	0	0.058640257	0.0590048	-0.001247562	-0.175888402	0.17652886	-0.002186267	12582.65322	13933.41713	0.067419626	2786894.273	2805860.744	2	0.6
171	2	2	1	0	-0.5	0	0.008681725	-0.152709239	0.003879835	-0.025074097	-0.458127718	0.009899977	5150.272847	6267.821874	0.068666831	2806128.707	2817461.301	2	1.4
172	2	2	1	0	0.3	0	0.006637454	0.083638335	-8.93E-05	-0.020203687	0.251335805	-0.000176493	4983.571537	6351.105247	0.067991677	2817729.647	2829178.797	2	0.55
173	2	2	1	-0.49	0.49	0	0.151751228	0.153776141	0.000558495	-0.456062915	0.459936546	0.002591028	8500.458392	11551.80855	0.067983883	2829447.344	2846546.358	2	1.8
174	2	2	1	-0.7	0	0	0.219564969	0.004972179	-0.00538616	-0.658306476	0.014010198	-0.016982467	6350.213989	8834.738778	0.068574902	2846814.975	2861031.15	2	2
175	2	2	1	0.64	0.64	0	-0.203012801	0.201367913	0.016029122	0.608747079	0.606078265	0.046942939	4533.333187	8134.129922	0.067768107	2861295.89	2874964.357	2	2.65
176	2	2	1	-0.07	-0.07	0	0.022448636	-0.007827381	0.004901045	-0.068543571	-0.023773467	0.014199588	3950.279557	7717.888828	0.06854554	2875233.061	2887698.387	2	0.3
177	2	2	1	-0.49	-0.49	0	0.160668223	-0.148427761	-0.001700938	-0.482166517	-0.44453879	-0.004919707	4450.87689	6234.271707	0.068618707	2887950.748	2899465.887	2	2.05
178	2	2	1	0.7	0	0	-0.219470052	0.002267565	-0.019170642	0.657600923	0.006899802	-0.057328817	10016.71254	11467.31921	0.075200409	2899734.966	2916783.567	2	2
179	2	2	1	0.21	-0.21	0	-0.064255538	-0.057049717	-0.001505371	0.192345814	-0.170016227	-0.004424559	46402.41274	47353.40669	0.066470553	2917054.673	2969453.032	2	0.8
180	2	2	1	0.49	0.49	0	-0.150148959	0.156031935	0.002986496	0.450673463	0.468063435	0.009005264	6949.227479	10118.02055	0.066437718	2969721.975	2985320.591	2	2.2
181	2	2	1	-0.5	0	0	0.152138742	0.006193165	-0.006322171	-0.457257826	0.01961531	-0.01965317	5133.714926	6767.927629	0.067649509	2985590.062	2997521.359	2	1.5
182	2	2	1	-0.07	0.07	0	0.009651428	0.017581015	0.001834371	-0.028371636	0.051901444	0.006098215	8866.865632	9017.981965	0.066945581	2997791.016	3011289.947	2	0.1
183	2	2	1	0	0.7	0	0.007005283	0.220993716	0.010384077	-0.02091874	0.661912963	0.030740238	5150.045657	6918.060807	0.067231711	3011561.785	3023822.653	2	1.95
184	2	2	1	-0.35	0.35	0	0.109685522	0.107006382	-0.002543	-0.329962907	0.320371762	-0.005706363	10016.40439	11467.43736	0.078183456	3024093.465	3040823.514	2	1.25
185	2	2	1	0	-0.3	0	-0.008217204	-0.087947063	0.007578805	0.024586875	-0.264747528	0.022232868	5050.010721	5867.526781	0.066997818	3041081.64	3051874.818	2	0.8
186	2	2	1	0	-0.7	0	0.006629427	-0.22014364	0.003761067	-0.019661696	-0.660204335	0.01283962	4766.789853	7034.566507	0.065939102	3052144.156	3064691.678	2	1.95
187	2	2	1	-0.1	0	0	0.01989148	0.005379892	0.003053109	-0.059480223	0.016592846	0.010898856	17844.58127	17978.68639	0.065841854	3064964.176	3087693	2	0.25
188	2	2	1	0.9	0	0	-0.288332843	0.009634865	-0.019652819	0.865063269	0.02916355	-0.058317578	13999.63278	24401.99191	0.065307474	3087962.952	3118111.512	2	3
189	2	2	1	0.64	-0.64	0	-0.202027831	-0.203239218	-0.004127306	0.606212969	-0.60907027	-0.01219881	6050.336373	8134.349455	0.066169386	3118381.713	3132276.962	2	3
190	2	2	1	0	0.1	0	-0.000178867	0.018136261	0.002574685	0.001151618	0.054246937	0.009967132	89.78073017	9485.033506	0.065539299	3132529.583	3146479.496	2	0.05
191	2	2	1	0	0.9	0	0.005874187	0.28848001	0.016101289	-0.017525453	0.864630799	0.046976333	10633.62522	13034.66023	0.06522717	3146749.817	3166030.824	2	2.6
192	2	2	1	-0.3	0	0	0.087453032	0.003192349	0.00024107	-0.261420387	0.009674156	0.00086054	5866.934555	6584.348944	0.065000481	3166301.276	3177947.914	2	0.85
193	2	2	1	0.21	0.21	0	-0.055720473	0.062799892	0.01313566	0.166514033	0.187817029	0.038079446	8873.652538	10477.26746	0.065188535	3178218.716	3193982.209	2	0.85
194	2	2	1	-0.64	-0.64	0	0.204145056	-0.202781932	0.003241169	-0.613244401	-0.607601304	0.008807965	4399.456712	6617.770382	0.064702277	3194252.824	3206216.683	2	2.75
195	2	2	1	-0.21	0.21	0	0.055420437	0.067817588	-0.000187884	-0.16580814	0.203517502	-0.001570748	7566.466535	8700.581141	0.066035226	3206486.366	3220116.8	2	0.65
196	2	2	1	0.07	-0.07	0	-0.013539074	-0.011426073	0.003129381	0.041005655	-0.034601912	0.009113481	5483.471982	5834.294243	0.06408223	3220387.571	3231085.258	2	0.2
197	2	2	1	0	0.9	0	0.006689029	0.286020668	0.016285115	-0.019452072	0.85874176	0.049313115	5166.942359	7290.797289	0.065508425	3231359.186	3244252.131	2	2.4
198	2	2	1	0	0.9	0	-0.005392095	0.286400743	0.009857557	0.016726563	0.858910906	0.030442435	4566.964676	6617.753607	0.065147679	3244524.632	3256635.656	2	2.45
199	2	2	1	0.49	-0.49	0	-0.147841737	-0.159350384	0.006232837	0.443363364	-0.478407214	0.017966079	5400.681644	8134.29366	0.06528089	3256906.706	3270336.408	2	1.8
200	2	2	1	-0.9	0	0	0.291005434	0.015690013	-0.00760164	-0.872012855	0.046260806	-0.022713367	8360.76212	11261.59	0.064236665	3270607.451	3287337.248	2	2.85
